Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Honda,Accord,2023,3.3,Petrol,Semi-Automatic,162757,2,1,11044
Toyota,Camry,2011,1.7,Electric,Automatic,77835,5,4,11043
Kia,Sportage,2019,4.1,Diesel,Semi-Automatic,142965,2,1,11040
Honda,Civic,2023,1.9,Diesel,Semi-Automatic,93072,3,1,11038
Mercedes,E-Class,2015,4.3,Hybrid,Automatic,218104,3,1,11037
Chevrolet,Equinox,2018,1.5,Electric,Manual,98136,5,5,11037
Kia,Rio,2008,3.7,Hybrid,Semi-Automatic,8170,2,4,11036
Kia,Rio,2014,3.6,Electric,Automatic,218266,2,3,11034
BMW,5 Series,2006,4.5,Electric,Semi-Automatic,68346,3,2,11033
Hyundai,Sonata,2013,4.2,Electric,Automatic,233376,5,1,11032
Ford,Focus,2003,4.5,Hybrid,Automatic,48388,3,2,11032
Volkswagen,Golf,2010,4.5,Petrol,Semi-Automatic,28453,5,1,11030
Hyundai,Tucson,2019,4.4,Hybrid,Manual,208525,3,4,11029
Mercedes,C-Class,2009,3.8,Hybrid,Automatic,103517,5,1,11029
Mercedes,E-Class,2018,2.6,Electric,Semi-Automatic,153610,5,4,11027
Volkswagen,Golf,2014,1.9,Hybrid,Manual,8606,2,4,11027
Hyundai,Elantra,2008,4.6,Electric,Semi-Automatic,103664,2,2,11026
Volkswagen,Passat,2022,4.4,Petrol,Automatic,278682,2,3,11026
Honda,Accord,2020,3.4,Hybrid,Manual,173818,3,1,11023
Volkswagen,Tiguan,2017,4.8,Hybrid,Manual,198877,4,5,11022
Ford,Explorer,2004,2.9,Electric,Automatic,33860,5,3,11022
Mercedes,GLA,2013,3.9,Petrol,Semi-Automatic,43928,4,5,11021
Mercedes,C-Class,2023,1.9,Petrol,Manual,93969,4,5,11020
Chevrolet,Malibu,2016,4.6,Diesel,Automatic,199029,4,4,11019
Kia,Optima,2016,2.9,Hybrid,Manual,89062,4,4,11018
Kia,Sportage,2015,1.8,Hybrid,Semi-Automatic,19111,4,3,11017
Kia,Rio,2018,1.6,Diesel,Manual,4122,5,3,11017
Kia,Sportage,2017,2.5,Diesel,Semi-Automatic,34193,3,1,11016
Mercedes,C-Class,2018,4.7,Hybrid,Automatic,284290,4,2,11014
Kia,Optima,2011,2.2,Hybrid,Automatic,54394,3,2,11012
Honda,Accord,2023,1.4,Hybrid,Automatic,194356,2,4,11012
Volkswagen,Tiguan,2007,4.3,Electric,Semi-Automatic,74484,4,5,11010
Chevrolet,Equinox,2020,3.8,Hybrid,Automatic,269598,4,5,11008
Toyota,Corolla,2022,2.4,Diesel,Semi-Automatic,104599,2,5,11008
Hyundai,Sonata,2018,5.0,Electric,Semi-Automatic,274656,4,3,11006
Mercedes,C-Class,2016,3.4,Electric,Semi-Automatic,164748,2,1,11005
Hyundai,Tucson,2019,3.2,Diesel,Semi-Automatic,99797,3,2,11004
Toyota,Corolla,2014,1.7,Electric,Automatic,124805,3,3,11003
Ford,Fiesta,2006,4.6,Electric,Manual,74832,2,3,11003
Chevrolet,Equinox,2010,4.0,Hybrid,Automatic,129931,4,5,11001
Chevrolet,Impala,2020,3.6,Petrol,Manual,135042,4,4,10999
Audi,Q5,2023,3.5,Hybrid,Semi-Automatic,225090,2,2,10998
Kia,Sportage,2017,2.7,Hybrid,Automatic,170136,3,4,10997
Audi,A3,2022,3.8,Electric,Semi-Automatic,275109,2,5,10997
Audi,A4,2013,2.0,Petrol,Automatic,25189,4,1,10996
BMW,X5,2018,2.8,Hybrid,Semi-Automatic,115288,5,1,10994
Volkswagen,Passat,2015,3.6,Petrol,Automatic,135336,4,1,10993
Audi,A3,2004,4.6,Petrol,Automatic,20308,3,4,10993
Hyundai,Sonata,2018,4.9,Petrol,Semi-Automatic,170433,5,2,10991
Audi,Q5,2023,2.2,Electric,Semi-Automatic,210515,4,4,10989
Kia,Sportage,2010,2.1,Electric,Semi-Automatic,10561,3,2,10988
Kia,Optima,2021,2.2,Hybrid,Automatic,205621,5,1,10987
Toyota,Corolla,2014,3.6,Diesel,Semi-Automatic,45675,2,5,10986
Ford,Focus,2018,2.4,Petrol,Automatic,120663,4,3,10986
Ford,Explorer,2016,1.2,Hybrid,Semi-Automatic,5659,2,3,10986
Mercedes,GLA,2009,3.7,Electric,Automatic,150699,5,4,10986
Mercedes,C-Class,2017,2.0,Diesel,Semi-Automatic,10721,3,3,10985
Mercedes,C-Class,2023,2.3,Diesel,Automatic,190775,3,5,10984
Audi,A3,2019,3.4,Diesel,Manual,110841,3,4,10983
BMW,5 Series,2014,2.4,Hybrid,Manual,35891,4,2,10982
BMW,5 Series,2010,4.4,Petrol,Automatic,100916,5,1,10981
Volkswagen,Passat,2014,4.8,Electric,Manual,206044,2,2,10979
Mercedes,GLA,2010,3.7,Hybrid,Manual,41013,4,3,10979
Kia,Optima,2011,4.5,Hybrid,Manual,96051,2,1,10978
BMW,3 Series,2020,2.2,Diesel,Automatic,141074,5,4,10978
Audi,Q5,2016,3.3,Petrol,Automatic,136132,2,1,10977
Audi,A4,2018,2.5,Petrol,Automatic,126221,5,5,10975
Kia,Optima,2014,1.4,Electric,Manual,36243,2,5,10975
BMW,5 Series,2021,2.7,Hybrid,Automatic,231281,4,2,10974
Audi,Q5,2007,3.3,Electric,Automatic,101386,5,4,10972
Volkswagen,Tiguan,2021,3.7,Petrol,Semi-Automatic,156437,2,3,10971
Chevrolet,Impala,2019,5.0,Petrol,Automatic,266558,2,2,10968
Ford,Focus,2021,4.3,Petrol,Automatic,261682,4,2,10966
Kia,Rio,2013,4.2,Diesel,Manual,61692,5,5,10966
Chevrolet,Malibu,2020,3.6,Diesel,Semi-Automatic,136688,5,1,10966
Mercedes,C-Class,2016,3.4,Diesel,Automatic,141737,4,1,10965
Ford,Focus,2015,3.6,Diesel,Manual,61778,3,2,10964
Audi,Q5,2016,2.5,Electric,Semi-Automatic,121855,5,5,10962
Hyundai,Tucson,2018,3.0,Petrol,Automatic,151956,5,4,10960
Mercedes,C-Class,2000,4.7,Electric,Automatic,67092,3,1,10958
Volkswagen,Passat,2018,3.0,Diesel,Semi-Automatic,77132,5,1,10957
Ford,Focus,2012,4.0,Petrol,Automatic,112245,4,3,10955
BMW,X5,2009,2.4,Electric,Manual,12260,4,2,10954
Ford,Explorer,2014,2.7,Hybrid,Manual,52336,3,5,10953
Honda,Civic,2016,2.7,Petrol,Semi-Automatic,32377,2,1,10952
Mercedes,GLA,2023,2.6,Petrol,Manual,132426,2,2,10951
BMW,5 Series,2011,4.6,Electric,Manual,152438,3,5,10951
Hyundai,Sonata,2012,3.0,Hybrid,Automatic,112456,4,3,10950
Volkswagen,Golf,2021,2.6,Petrol,Automatic,177568,2,4,10948
Honda,Civic,2010,4.0,Hybrid,Manual,57669,3,2,10946
Ford,Fiesta,2008,4.6,Hybrid,Manual,57674,5,4,10946
Ford,Fiesta,2020,4.5,Diesel,Automatic,257752,3,2,10944
Chevrolet,Equinox,2022,3.6,Hybrid,Semi-Automatic,217850,2,5,10943
Mercedes,GLA,2011,4.1,Diesel,Automatic,102940,5,2,10941
Toyota,RAV4,2017,3.9,Hybrid,Semi-Automatic,157946,5,5,10941
Audi,A3,2023,3.2,Petrol,Semi-Automatic,163039,3,3,10939
BMW,5 Series,2022,2.9,Hybrid,Automatic,258061,3,4,10938
Toyota,Corolla,2019,4.2,Electric,Semi-Automatic,253093,5,4,10938
Chevrolet,Malibu,2011,4.6,Diesel,Automatic,128078,4,2,10938
Honda,Accord,2020,3.7,Hybrid,Semi-Automatic,193168,4,4,10936
Toyota,Corolla,2010,2.7,Electric,Automatic,118227,4,2,10935
Toyota,Corolla,2023,3.8,Electric,Semi-Automatic,293331,3,2,10933
BMW,5 Series,2009,4.1,Diesel,Automatic,73326,2,5,10933
Toyota,RAV4,2022,3.8,Petrol,Automatic,253374,4,5,10932
Audi,A3,2019,3.7,Diesel,Manual,128588,2,5,10928
Chevrolet,Impala,2004,3.8,Electric,Manual,8659,5,3,10926
Mercedes,GLA,2010,2.4,Hybrid,Automatic,53775,4,1,10924
Toyota,Camry,2023,1.6,Electric,Automatic,258800,3,2,10924
Volkswagen,Golf,2014,3.0,Petrol,Automatic,93821,2,3,10923
Mercedes,C-Class,2020,4.1,Electric,Semi-Automatic,263829,4,1,10923
BMW,3 Series,2013,1.1,Electric,Semi-Automatic,8855,3,2,10922
BMW,3 Series,2022,2.2,Hybrid,Manual,148932,2,1,10921
Kia,Optima,2002,4.4,Electric,Automatic,83927,2,3,10921
Kia,Optima,2012,4.5,Hybrid,Automatic,188960,2,4,10920
Ford,Explorer,2003,4.4,Electric,Automatic,99011,4,1,10919
Kia,Optima,2019,4.3,Electric,Manual,259080,4,2,10918
Toyota,Corolla,2014,4.8,Petrol,Automatic,184138,4,1,10917
Audi,A3,2020,2.3,Hybrid,Automatic,199111,2,5,10917
Mercedes,C-Class,2012,1.5,Electric,Automatic,89226,5,5,10915
Volkswagen,Tiguan,2009,4.8,Electric,Manual,134289,2,1,10914
Mercedes,E-Class,2014,2.1,Hybrid,Manual,24380,4,1,10912
Mercedes,GLA,2020,1.7,Diesel,Automatic,119413,3,3,10911
Volkswagen,Golf,2006,2.7,Hybrid,Automatic,9512,2,1,10909
Audi,A3,2007,3.6,Diesel,Automatic,19512,4,3,10909
Toyota,Camry,2017,3.5,Petrol,Manual,89607,2,2,10907
Honda,CR-V,2023,2.4,Petrol,Manual,124701,4,3,10905
Mercedes,C-Class,2021,2.4,Diesel,Manual,94705,2,4,10905
Mercedes,E-Class,2011,3.9,Hybrid,Automatic,144713,3,5,10905
Volkswagen,Golf,2010,4.6,Hybrid,Semi-Automatic,89735,5,5,10905
Audi,A4,2023,3.2,Diesel,Manual,164751,3,1,10904
BMW,X5,2015,2.6,Petrol,Automatic,89764,2,3,10904
Chevrolet,Impala,2017,1.8,Hybrid,Manual,54765,4,2,10904
Audi,A4,2019,4.5,Petrol,Automatic,244818,3,5,10903
Volkswagen,Golf,2020,4.6,Electric,Manual,289920,2,4,10901
Honda,Civic,2012,4.1,Diesel,Manual,44984,2,4,10900
Kia,Optima,2012,3.9,Diesel,Automatic,109956,5,5,10900
Mercedes,GLA,2006,3.5,Electric,Semi-Automatic,25049,4,5,10899
Honda,Accord,2009,4.8,Electric,Automatic,210063,3,1,10898
Honda,CR-V,2011,4.3,Electric,Manual,140087,4,4,10898
Ford,Focus,2016,2.9,Diesel,Automatic,120127,4,5,10897
BMW,3 Series,2011,2.8,Electric,Automatic,140109,3,4,10897
Kia,Rio,2014,4.4,Diesel,Semi-Automatic,90279,3,5,10894
Ford,Fiesta,2019,1.8,Petrol,Semi-Automatic,35376,4,2,10892
Honda,CR-V,2003,3.4,Hybrid,Automatic,481,2,2,10890
Toyota,Corolla,2019,4.6,Electric,Manual,275523,2,1,10889
Ford,Explorer,2015,2.6,Electric,Automatic,190696,4,2,10886
Ford,Fiesta,2013,3.6,Hybrid,Semi-Automatic,85702,4,1,10885
Ford,Fiesta,2022,2.9,Diesel,Semi-Automatic,135747,4,4,10885
Volkswagen,Golf,2016,2.1,Petrol,Semi-Automatic,5834,2,4,10883
Honda,Civic,2016,4.0,Diesel,Automatic,175833,3,5,10883
Ford,Fiesta,2007,3.8,Electric,Automatic,130878,5,4,10882
Ford,Focus,2006,4.0,Diesel,Automatic,25900,5,2,10882
Chevrolet,Equinox,2020,3.6,Diesel,Automatic,215941,2,1,10881
Mercedes,C-Class,2019,2.7,Diesel,Semi-Automatic,80916,5,3,10881
Hyundai,Tucson,2018,2.4,Hybrid,Manual,100932,2,4,10881
Ford,Fiesta,2010,2.9,Diesel,Automatic,31151,5,3,10876
Toyota,Corolla,2017,2.2,Diesel,Automatic,101345,4,2,10873
Honda,Civic,2020,4.6,Petrol,Manual,191397,3,4,10872
Honda,Accord,2020,2.4,Diesel,Semi-Automatic,81351,4,4,10872
Honda,Civic,2001,4.0,Hybrid,Automatic,1383,4,4,10872
Audi,A3,2018,2.5,Diesel,Semi-Automatic,56429,2,1,10871
Kia,Optima,2019,3.3,Diesel,Automatic,186490,5,1,10870
Honda,Civic,2009,4.2,Diesel,Semi-Automatic,6463,4,1,10870
Toyota,Corolla,2014,1.4,Hybrid,Automatic,66560,2,1,10868
Kia,Rio,2010,3.9,Diesel,Automatic,81626,5,2,10867
Mercedes,C-Class,2020,1.1,Diesel,Manual,16669,5,1,10866
Mercedes,GLA,2005,3.9,Electric,Automatic,106697,4,2,10866
Mercedes,C-Class,2023,2.6,Hybrid,Automatic,261742,5,4,10865
Ford,Fiesta,2019,2.2,Petrol,Manual,56754,4,1,10864
Mercedes,E-Class,2021,2.1,Electric,Automatic,256895,3,3,10862
Honda,Civic,2003,4.1,Hybrid,Automatic,36867,3,5,10862
Volkswagen,Tiguan,2009,4.9,Petrol,Automatic,116854,5,3,10862
Toyota,Camry,2014,4.3,Petrol,Manual,86943,2,3,10861
Audi,A4,2020,1.3,Hybrid,Semi-Automatic,76966,3,4,10860
BMW,3 Series,2010,4.2,Petrol,Manual,21962,3,4,10860
Volkswagen,Golf,2010,3.8,Electric,Manual,102003,5,5,10859
Volkswagen,Passat,2006,3.0,Electric,Automatic,77120,2,3,10857
Honda,CR-V,2011,4.5,Diesel,Semi-Automatic,52119,3,5,10857
Audi,A4,2013,3.7,Electric,Semi-Automatic,142165,3,2,10856
BMW,5 Series,2021,2.9,Diesel,Automatic,197176,2,3,10856
Toyota,RAV4,2001,4.0,Electric,Automatic,52222,3,1,10855
Chevrolet,Equinox,2013,2.0,Diesel,Automatic,32415,3,2,10851
Kia,Rio,2023,3.4,Petrol,Manual,177464,4,3,10850
Honda,CR-V,2018,1.3,Electric,Automatic,172589,3,5,10848
Mercedes,GLA,2015,2.7,Hybrid,Semi-Automatic,72565,3,4,10848
Toyota,RAV4,2013,1.6,Electric,Automatic,112579,5,1,10848
Kia,Sportage,2008,4.8,Hybrid,Semi-Automatic,72579,4,2,10848
Mercedes,GLA,2005,3.5,Electric,Manual,12674,2,2,10846
BMW,5 Series,2011,4.2,Electric,Manual,137686,2,5,10846
Hyundai,Sonata,2014,4.4,Diesel,Semi-Automatic,92731,2,2,10845
Honda,CR-V,2019,3.2,Diesel,Automatic,182720,2,4,10845
Honda,CR-V,2012,3.1,Diesel,Automatic,72724,2,4,10845
BMW,3 Series,2012,4.9,Diesel,Semi-Automatic,87773,5,5,10844
Honda,CR-V,2007,4.8,Hybrid,Automatic,132875,3,4,10842
Ford,Explorer,2015,3.8,Petrol,Manual,77869,4,1,10842
Hyundai,Tucson,2015,4.0,Hybrid,Manual,137933,2,5,10841
Honda,CR-V,2013,4.4,Petrol,Automatic,152998,4,2,10840
Mercedes,GLA,2022,1.5,Diesel,Semi-Automatic,68067,5,5,10838
Mercedes,C-Class,2016,2.1,Petrol,Semi-Automatic,8126,4,3,10837
Volkswagen,Golf,2007,2.9,Electric,Manual,13144,2,4,10837
Chevrolet,Impala,2020,3.6,Petrol,Semi-Automatic,143204,5,2,10835
Honda,CR-V,2020,4.0,Hybrid,Semi-Automatic,213276,4,2,10834
Toyota,Camry,2012,4.4,Diesel,Semi-Automatic,63389,5,2,10832
Volkswagen,Passat,2005,3.9,Electric,Automatic,108417,5,5,10831
Volkswagen,Passat,2022,3.3,Petrol,Automatic,233451,3,4,10830
Mercedes,C-Class,2020,3.7,Petrol,Semi-Automatic,148489,3,5,10830
Hyundai,Tucson,2015,1.6,Petrol,Automatic,43454,3,2,10830
Mercedes,E-Class,2009,3.6,Diesel,Automatic,53762,3,4,10824
Audi,A4,2016,1.0,Electric,Semi-Automatic,53839,2,1,10823
Hyundai,Sonata,2011,3.3,Diesel,Automatic,68886,5,2,10822
Ford,Fiesta,2022,3.8,Petrol,Semi-Automatic,184018,2,1,10819
Honda,Accord,2018,4.0,Hybrid,Semi-Automatic,184080,3,4,10818
Toyota,RAV4,2013,3.6,Petrol,Automatic,114121,2,1,10817
Honda,CR-V,2009,3.1,Electric,Automatic,129153,5,4,10816
Ford,Explorer,2018,3.7,Electric,Semi-Automatic,219198,2,1,10816
Chevrolet,Impala,2016,2.5,Petrol,Automatic,104238,3,1,10815
Volkswagen,Tiguan,2014,1.4,Electric,Manual,44269,5,1,10814
Volkswagen,Tiguan,2010,2.1,Electric,Automatic,94252,5,3,10814
Audi,A3,2013,2.6,Electric,Semi-Automatic,89258,5,4,10814
Toyota,RAV4,2010,2.8,Electric,Automatic,129441,3,4,10811
Mercedes,E-Class,2007,4.2,Diesel,Automatic,54454,2,2,10810
Chevrolet,Malibu,2019,3.9,Diesel,Manual,144476,4,5,10810
BMW,5 Series,2016,2.9,Electric,Manual,149491,3,5,10810
Ford,Focus,2014,3.2,Petrol,Manual,34512,3,4,10809
BMW,5 Series,2010,4.9,Hybrid,Manual,109518,2,5,10809
Chevrolet,Malibu,2021,2.0,Petrol,Automatic,154699,5,1,10806
Audi,Q5,2018,3.7,Electric,Semi-Automatic,219694,3,1,10806
Ford,Explorer,2019,3.7,Electric,Manual,234754,2,2,10804
Mercedes,GLA,2013,4.2,Petrol,Semi-Automatic,69904,3,3,10801
Volkswagen,Golf,2012,1.5,Electric,Semi-Automatic,19946,5,4,10801
Toyota,Camry,2018,3.8,Petrol,Manual,124980,5,2,10800
Audi,A3,2007,2.2,Hybrid,Automatic,5049,3,2,10799
Honda,CR-V,2016,3.6,Diesel,Manual,85010,4,1,10799
Audi,A4,2013,4.4,Petrol,Semi-Automatic,80011,3,3,10799
Chevrolet,Malibu,2023,2.0,Hybrid,Manual,160084,2,4,10798
Ford,Focus,2019,2.0,Petrol,Manual,50277,2,3,10794
Audi,A4,2017,2.2,Electric,Automatic,205295,4,1,10794
Volkswagen,Tiguan,2014,4.0,Petrol,Semi-Automatic,75337,4,1,10793
Audi,A4,2014,3.6,Petrol,Semi-Automatic,55382,2,3,10792
Volkswagen,Tiguan,2011,4.4,Hybrid,Automatic,175408,3,4,10791
Honda,Civic,2021,4.5,Petrol,Semi-Automatic,205483,5,2,10790
Honda,CR-V,2015,2.3,Diesel,Manual,5486,3,2,10790
Chevrolet,Equinox,2019,2.4,Electric,Automatic,245509,2,3,10789
Kia,Sportage,2023,2.2,Electric,Semi-Automatic,220516,3,5,10789
Hyundai,Tucson,2019,1.1,Electric,Semi-Automatic,105555,3,3,10788
Audi,A3,2022,1.1,Hybrid,Semi-Automatic,100576,3,4,10788
Kia,Optima,2021,2.7,Hybrid,Manual,165728,3,1,10785
BMW,3 Series,2021,2.1,Diesel,Semi-Automatic,85775,4,2,10784
Chevrolet,Impala,2021,2.8,Petrol,Manual,120822,5,1,10783
Ford,Fiesta,2004,4.7,Electric,Manual,60828,3,1,10783
Chevrolet,Impala,2011,3.7,Diesel,Semi-Automatic,16043,4,4,10779
Mercedes,C-Class,2009,4.4,Hybrid,Manual,71046,5,5,10779
Toyota,Camry,2005,3.9,Electric,Manual,36092,2,4,10778
Ford,Focus,2015,4.3,Diesel,Automatic,181091,3,3,10778
Honda,CR-V,2011,4.7,Diesel,Manual,66344,4,3,10773
Toyota,Corolla,2006,3.3,Electric,Semi-Automatic,21306,4,4,10773
Toyota,Camry,2020,1.7,Diesel,Manual,51339,5,2,10773
Ford,Focus,2009,5.0,Diesel,Manual,51399,3,3,10772
Chevrolet,Impala,2013,1.9,Hybrid,Semi-Automatic,6384,4,1,10772
Honda,CR-V,2004,3.9,Electric,Automatic,96421,4,5,10771
Audi,Q5,2009,3.5,Electric,Manual,76449,4,2,10771
Volkswagen,Golf,2016,4.4,Diesel,Manual,126539,2,2,10769
Honda,Accord,2022,3.4,Diesel,Semi-Automatic,166527,4,1,10769
Ford,Fiesta,2014,2.5,Diesel,Manual,1540,2,5,10769
Honda,CR-V,2012,1.3,Electric,Manual,11556,2,3,10768
BMW,5 Series,2018,3.0,Electric,Automatic,261639,3,1,10767
Audi,A3,2015,3.8,Hybrid,Automatic,206636,2,2,10767
Chevrolet,Equinox,2003,3.5,Electric,Automatic,61700,2,4,10766
Honda,Civic,2003,4.1,Electric,Manual,16736,2,3,10765
Honda,Accord,2012,3.6,Electric,Automatic,202063,3,3,10758
BMW,X5,2020,4.2,Petrol,Manual,177156,5,1,10756
Honda,Civic,2003,4.7,Petrol,Automatic,22170,5,5,10756
Volkswagen,Tiguan,2008,3.7,Diesel,Automatic,47315,2,2,10753
Hyundai,Tucson,2023,2.7,Petrol,Automatic,222326,4,4,10753
Mercedes,C-Class,2018,1.1,Hybrid,Automatic,117375,5,1,10752
BMW,5 Series,2006,2.5,Electric,Automatic,57444,2,1,10751
Honda,Civic,2021,2.6,Electric,Semi-Automatic,212430,5,4,10751
Hyundai,Sonata,2005,3.7,Electric,Automatic,102521,4,1,10749
Ford,Explorer,2016,1.9,Electric,Automatic,177593,5,3,10748
Honda,Accord,2020,3.3,Petrol,Automatic,207584,2,2,10748
Ford,Fiesta,2014,4.0,Diesel,Semi-Automatic,77561,2,4,10748
Chevrolet,Equinox,2023,3.4,Hybrid,Manual,232648,3,2,10747
Kia,Sportage,2013,4.2,Electric,Semi-Automatic,172709,4,1,10745
BMW,5 Series,2010,2.9,Hybrid,Manual,12730,4,5,10745
Toyota,Camry,2014,3.3,Electric,Semi-Automatic,143001,4,5,10739
Kia,Rio,2013,4.8,Hybrid,Semi-Automatic,153087,3,4,10738
Kia,Sportage,2010,3.7,Diesel,Automatic,78088,4,2,10738
Toyota,RAV4,2017,2.3,Electric,Automatic,213214,2,3,10735
BMW,X5,2017,1.4,Diesel,Automatic,68227,3,5,10735
Mercedes,C-Class,2004,4.2,Diesel,Automatic,13283,2,5,10734
Kia,Sportage,2010,1.1,Electric,Automatic,48286,4,3,10734
Volkswagen,Passat,2010,3.7,Diesel,Automatic,78342,4,5,10733
Ford,Fiesta,2012,4.0,Electric,Semi-Automatic,148355,4,1,10732
Ford,Fiesta,2021,4.8,Petrol,Semi-Automatic,223384,4,4,10732
Hyundai,Sonata,2010,3.4,Hybrid,Manual,38370,5,3,10732
Chevrolet,Impala,2005,3.3,Electric,Automatic,83483,5,4,10730
Ford,Explorer,2015,1.8,Electric,Semi-Automatic,83464,3,1,10730
Hyundai,Elantra,2017,2.6,Electric,Semi-Automatic,153525,2,2,10729
Hyundai,Tucson,2018,3.7,Petrol,Semi-Automatic,123571,5,1,10728
Chevrolet,Equinox,2010,4.9,Hybrid,Manual,113571,4,3,10728
Ford,Focus,2022,2.9,Electric,Semi-Automatic,243560,3,4,10728
Mercedes,C-Class,2008,5.0,Hybrid,Automatic,163749,3,3,10725
Volkswagen,Golf,2018,2.4,Petrol,Semi-Automatic,58716,4,1,10725
Hyundai,Elantra,2010,4.5,Hybrid,Manual,93756,3,1,10724
Audi,Q5,2012,3.5,Hybrid,Manual,73754,3,4,10724
Ford,Focus,2007,4.9,Petrol,Manual,18861,2,4,10722
BMW,X5,2016,4.8,Electric,Manual,248882,4,1,10722
Honda,Accord,2020,4.2,Diesel,Manual,178945,2,3,10721
Ford,Focus,2012,4.6,Hybrid,Automatic,203906,3,1,10721
Hyundai,Elantra,2010,2.6,Electric,Semi-Automatic,49036,3,4,10719
Toyota,Camry,2005,3.5,Electric,Semi-Automatic,19095,4,3,10718
Mercedes,C-Class,2008,4.5,Diesel,Automatic,89078,3,5,10718
Ford,Explorer,2019,1.6,Hybrid,Semi-Automatic,84291,4,4,10714
Chevrolet,Impala,2005,3.9,Electric,Semi-Automatic,39271,2,4,10714
Volkswagen,Tiguan,2023,3.0,Electric,Manual,264338,5,2,10713
Ford,Focus,2012,4.0,Diesel,Automatic,124372,3,3,10712
Toyota,Corolla,2014,4.7,Petrol,Semi-Automatic,114382,5,3,10712
Mercedes,E-Class,2016,3.4,Electric,Semi-Automatic,179450,4,1,10711
Ford,Focus,2018,4.5,Hybrid,Manual,214466,3,3,10710
Kia,Sportage,2010,2.2,Electric,Manual,29477,5,1,10710
Ford,Fiesta,2012,3.5,Electric,Automatic,199526,5,1,10709
Volkswagen,Tiguan,2003,4.6,Diesel,Automatic,19576,2,5,10708
Volkswagen,Passat,2011,4.3,Diesel,Automatic,124584,2,2,10708
Chevrolet,Impala,2021,2.6,Diesel,Manual,114586,3,1,10708
Chevrolet,Impala,2006,3.7,Electric,Manual,44684,2,2,10706
Honda,Accord,2009,2.6,Hybrid,Automatic,59651,5,4,10706
Volkswagen,Golf,2021,1.7,Petrol,Manual,69739,4,5,10705
Audi,A4,2007,2.8,Electric,Manual,14764,5,4,10704
Chevrolet,Equinox,2013,1.9,Electric,Manual,59826,5,5,10703
Kia,Optima,2019,1.8,Hybrid,Automatic,169832,4,2,10703
Mercedes,E-Class,2017,4.1,Electric,Semi-Automatic,229816,5,5,10703
Chevrolet,Impala,2006,3.0,Electric,Manual,9880,4,5,10702
Audi,Q5,2020,2.7,Diesel,Automatic,179934,3,1,10701
Chevrolet,Impala,2006,2.0,Electric,Automatic,35063,4,5,10698
Honda,CR-V,2017,4.9,Hybrid,Automatic,295085,4,4,10698
Kia,Sportage,2009,1.7,Hybrid,Automatic,15117,4,2,10697
Mercedes,C-Class,2018,4.8,Petrol,Semi-Automatic,180127,4,5,10697
BMW,3 Series,2017,3.2,Electric,Automatic,260143,4,2,10697
BMW,X5,2013,4.1,Hybrid,Automatic,195173,3,2,10696
Volkswagen,Tiguan,2011,4.1,Petrol,Semi-Automatic,40188,4,2,10696
Ford,Explorer,2010,4.6,Diesel,Manual,50227,5,5,10695
Mercedes,GLA,2016,4.7,Diesel,Automatic,220208,2,3,10695
Audi,A4,2012,1.9,Electric,Manual,45262,4,5,10694
Chevrolet,Malibu,2008,4.0,Electric,Manual,90251,2,5,10694
Mercedes,E-Class,2005,3.6,Petrol,Automatic,261,3,2,10694
Ford,Fiesta,2015,3.3,Electric,Semi-Automatic,160346,2,5,10693
BMW,X5,2021,1.2,Electric,Manual,145314,5,5,10693
Mercedes,C-Class,2011,3.1,Electric,Manual,90362,2,3,10692
Volkswagen,Tiguan,2014,2.3,Hybrid,Semi-Automatic,45361,5,3,10692
Mercedes,GLA,2011,1.9,Electric,Manual,30403,2,3,10691
BMW,X5,2018,4.4,Hybrid,Manual,210532,5,2,10689
Volkswagen,Tiguan,2022,2.6,Petrol,Manual,130508,2,4,10689
Audi,A4,2021,4.7,Diesel,Manual,220514,3,3,10689
Honda,Civic,2015,3.7,Hybrid,Manual,130593,3,5,10688
Chevrolet,Equinox,2013,3.6,Diesel,Semi-Automatic,45594,2,2,10688
Honda,Civic,2008,4.5,Hybrid,Automatic,140691,3,1,10686
Audi,Q5,2023,3.6,Hybrid,Semi-Automatic,245796,4,2,10684
Ford,Fiesta,2011,1.4,Hybrid,Automatic,30785,4,3,10684
BMW,5 Series,2019,2.1,Petrol,Automatic,135818,5,3,10683
Kia,Rio,2006,3.6,Petrol,Automatic,15862,2,4,10682
Hyundai,Tucson,2021,1.1,Hybrid,Automatic,165941,4,1,10681
Audi,A3,2010,4.6,Electric,Automatic,226022,3,3,10679
Audi,A4,2019,3.3,Electric,Automatic,296036,3,2,10679
BMW,5 Series,2008,2.6,Electric,Automatic,96132,2,5,10677
Toyota,Camry,2019,4.5,Electric,Manual,281108,5,4,10677
Mercedes,C-Class,2017,3.3,Hybrid,Semi-Automatic,141231,3,1,10675
Hyundai,Tucson,2008,2.9,Electric,Automatic,111252,4,5,10674
Ford,Focus,2012,4.6,Hybrid,Automatic,206405,5,5,10671
Ford,Focus,2016,3.4,Petrol,Automatic,156410,4,2,10671
Honda,Civic,2019,2.5,Hybrid,Manual,131432,4,5,10671
Audi,Q5,2016,4.4,Hybrid,Semi-Automatic,181485,4,3,10670
Mercedes,GLA,2022,3.8,Diesel,Manual,191466,3,2,10670
Hyundai,Tucson,2019,1.5,Hybrid,Automatic,156595,2,1,10668
